station,lat,long,gridReference,stationReference,northing,easting,river,Waterbody ID,Distance,River basin district,Management catchment,Operational catchment,water body,Water body type,Easting,Northing,Ngr
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-06114120,52.237282,-2.016934,None,MD-06114120,259900,398940,None,GB109054043790,2066.131651178114,Severn,Avon Warwickshire,Avon - Midlands West,Seeley Bk - source to conf Bow Bk,River,398020,261750,SO9802061750
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-06312300,52.260191,-2.06368,None,MD-06312300,262450,395750,None,GB109054043790,2375.4788990854036,Severn,Avon Warwickshire,Avon - Midlands West,Seeley Bk - source to conf Bow Bk,River,398020,261750,SO9802061750
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-06114220,52.236923,-2.010637,None,MD-06114220,259860,399370,None,GB109054043820,1746.980251748714,Severn,Avon Warwickshire,Avon - Midlands West,Bow Bk - source to Lett's Mill,River,401114,259962,SP0111459962
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-06114229,52.238002,-2.007709,None,MD-06114229,259980,399570,None,GB109054043820,1544.1049187150463,Severn,Avon Warwickshire,Avon - Midlands West,Bow Bk - source to Lett's Mill,River,401114,259962,SP0111459962
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-06114240,52.236654,-2.008002,None,MD-06114240,259830,399550,None,GB109054043820,1569.560448023586,Severn,Avon Warwickshire,Avon - Midlands West,Bow Bk - source to Lett's Mill,River,401114,259962,SP0111459962
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-06114820,52.263982,-1.976797,None,MD-06114820,262870,401680,None,GB109054043820,2962.569830400627,Severn,Avon Warwickshire,Avon - Midlands West,Bow Bk - source to Lett's Mill,River,401114,259962,SP0111459962
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-06363050,52.239531,-1.990868,None,MD-06363050,260150,400720,None,GB109054043820,436.5546930225353,Severn,Avon Warwickshire,Avon - Midlands West,Bow Bk - source to Lett's Mill,River,401114,259962,SP0111459962
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-06368450,52.256875,-1.957755,None,MD-06368450,262080,402980,None,GB109054043820,2822.743346462799,Severn,Avon Warwickshire,Avon - Midlands West,Bow Bk - source to Lett's Mill,River,401114,259962,SP0111459962
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-06368700,52.256782,-1.949698,None,MD-06368700,262070,403530,None,GB109054043820,3206.3561873254193,Severn,Avon Warwickshire,Avon - Midlands West,Bow Bk - source to Lett's Mill,River,401114,259962,SP0111459962
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-06379030,52.264071,-1.973134,None,MD-06379030,262880,401930,None,GB109054043820,3029.9471942593323,Severn,Avon Warwickshire,Avon - Midlands West,Bow Bk - source to Lett's Mill,River,401114,259962,SP0111459962
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-07030500,52.223062,-1.936854,None,MD-07030500,258320,404410,None,GB109054043820,3682.360655883668,Severn,Avon Warwickshire,Avon - Midlands West,Bow Bk - source to Lett's Mill,River,401114,259962,SP0111459962
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-06129500,52.176921,-2.173093,None,MD-06129500,253200,388260,None,GB30947023,2543.0414860949477,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Lyppard Grange,Lake,387904,255718,SO8790455718
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-06153950,52.178224,-2.139316,None,MD-06153950,253340,390570,None,GB30947023,3572.455738004321,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Lyppard Grange,Lake,387904,255718,SO8790455718
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-22116960,52.174916,-2.190633,None,MD-22116960,252980,387060,None,GB30947023,2865.1317596229323,Severn,Severn Middle Worcestershire,Severn River Worcestershire,Lyppard Grange,Lake,387904,255718,SO8790455718
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-06379960,52.28627,-1.950838,None,MD-06379960,265350,403450,None,GB109054043860,2559.9205065782803,Severn,Avon Warwickshire,Avon Urban Rivers and Lakes,Batchley Bk - source to conf R Arrow,River,403047,267878,SP0304767878
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-06508480,52.09207,-2.064899,None,MD-06508480,243750,395650,None,GB109054039380,469.9372298509664,Severn,Avon Warwickshire,Avon - Midlands West,Mary Bk - source to conf R Avon,River,396015,244046,SO9601544046
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-06560150,52.08893,-2.052489,None,MD-06560150,243400,396500,None,GB109054039380,807.8000990344084,Severn,Avon Warwickshire,Avon - Midlands West,Mary Bk - source to conf R Avon,River,396015,244046,SO9601544046
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-06610880,52.146917,-2.054604,None,MD-06610880,249850,396360,None,GB109054039450,1359.722398138679,Severn,Avon Warwickshire,Avon - Midlands West,"Piddle Bk - conf Whitsun Bk to Home Fm, Pinvin",River,396446,248493,SO9644648493
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-06611280,52.159861,-2.061052,None,MD-06611280,251290,395920,None,GB109054039450,2846.0296906392246,Severn,Avon Warwickshire,Avon - Midlands West,"Piddle Bk - conf Whitsun Bk to Home Fm, Pinvin",River,396446,248493,SO9644648493
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-06701220,52.162833,-2.048775,None,MD-06701220,251620,396760,None,GB109054039530,2732.0827220272813,Severn,Avon Warwickshire,Avon - Midlands West,Whitsunn Bk - source to conf Piddle Bk,River,399484,251830,SO9948451830
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-06701500,52.165,-2.013105,None,MD-06701500,251860,399200,None,GB109054039530,285.5801113523139,Severn,Avon Warwickshire,Avon - Midlands West,Whitsunn Bk - source to conf Piddle Bk,River,399484,251830,SO9948451830
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-06771600,52.183521,-1.987077,None,MD-06771600,253920,400980,None,GB109054039530,2570.2365649877443,Severn,Avon Warwickshire,Avon - Midlands West,Whitsunn Bk - source to conf Piddle Bk,River,399484,251830,SO9948451830
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-07064500,52.194659,-1.951523,None,MD-07064500,255160,403410,None,GB109054039530,5148.045842841728,Severn,Avon Warwickshire,Avon - Midlands West,Whitsunn Bk - source to conf Piddle Bk,River,399484,251830,SO9948451830
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-07427700,51.964054,-1.957011,None,MD-07427700,229510,403050,None,GB40901G304400,4654.7946249002225,Severn,Severn England GW,Warwickshire Avon - Jurassic Limestones Cotswold Edge North,Warwickshire Avon - Jurassic Limestones Cotswold Edge North,GroundWaterBody,400317,225742,SP0031725742
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-07429100,51.945179,-1.977542,None,MD-07429100,227410,401640,None,GB40901G304400,2128.9793329198856,Severn,Severn England GW,Warwickshire Avon - Jurassic Limestones Cotswold Edge North,Warwickshire Avon - Jurassic Limestones Cotswold Edge North,GroundWaterBody,400317,225742,SP0031725742
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-07687380,52.104555,-1.91585,None,MD-07687380,245140,405860,None,GB109054039430,1732.2577752748002,Severn,Avon Warwickshire,Avon - Midlands West,Littleton Bk - source to conf Bretforton Bk,River,407591,245206,SP0759145206
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-07687500,52.100698,-1.903959,None,MD-07687500,244712,406675,None,GB109054039430,1040.717060492428,Severn,Avon Warwickshire,Avon - Midlands West,Littleton Bk - source to conf Bretforton Bk,River,407591,245206,SP0759145206
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-07708170,52.096403,-1.896174,None,MD-07708170,244235,407209,None,GB109054039430,1043.439025530481,Severn,Avon Warwickshire,Avon - Midlands West,Littleton Bk - source to conf Bretforton Bk,River,407591,245206,SP0759145206
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-07708180,52.098054,-1.882433,None,MD-07708180,244420,408150,None,GB109054039430,964.5086832164861,Severn,Avon Warwickshire,Avon - Midlands West,Littleton Bk - source to conf Bretforton Bk,River,407591,245206,SP0759145206
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-07716050,52.101032,-1.894104,None,MD-07716050,244750,407350,None,GB109054039430,515.768358858897,Severn,Avon Warwickshire,Avon - Midlands West,Littleton Bk - source to conf Bretforton Bk,River,407591,245206,SP0759145206
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-07797050,52.101376,-1.878483,None,MD-07797050,244790,408420,None,GB109054039430,927.5219673948429,Severn,Avon Warwickshire,Avon - Midlands West,Littleton Bk - source to conf Bretforton Bk,River,407591,245206,SP0759145206
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-07688980,52.050516,-1.907348,None,MD-07688980,239130,406450,None,GB109054039350,3124.6839840214243,Severn,Avon Warwickshire,Avon - Midlands West,Broadway-Badsey Bk - source to conf R Avon,River,408577,241419,SP0857741419
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-07909180,52.037818,-1.883611,None,MD-07909180,237720,408080,None,GB109054039350,3732.23927421595,Severn,Avon Warwickshire,Avon - Midlands West,Broadway-Badsey Bk - source to conf R Avon,River,408577,241419,SP0857741419
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-07797440,52.079644,-1.826448,None,MD-07797440,242380,411990,None,GB109054039341,2606.4542965492415,Severn,Avon Warwickshire,Avon - Midlands West,Bretforton Bk - source to conf Broadway-Badsey Bk,River,409510,243182,SP0951043182
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-12777080,52.025475,-2.201802,None,MD-12777080,236360,386250,None,GB109054039661,1027.9635207535334,Severn,Severn Vale,"Bushley, Longdon, Marlbank and Ripple Brook",Bushley Longdon Bk - source to conf R Severn,River,385225,236438,SO8522536438
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-12777390,52.026404,-2.234162,None,MD-12777390,236470,384030,None,GB109054039661,1195.428375102415,Severn,Severn Vale,"Bushley, Longdon, Marlbank and Ripple Brook",Bushley Longdon Bk - source to conf R Severn,River,385225,236438,SO8522536438
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-12813020,52.03233,-2.237837,None,MD-12813020,237130,383780,None,GB109054039661,1602.1513661324263,Severn,Severn Vale,"Bushley, Longdon, Marlbank and Ripple Brook",Bushley Longdon Bk - source to conf R Severn,River,385225,236438,SO8522536438
http://environment.data.gov.uk/flood-monitoring/id/stations/2032,52.049661,-2.200744,None,2032,239050,386330,River Severn,GB109054039661,2836.1186505504315,Severn,Severn Vale,"Bushley, Longdon, Marlbank and Ripple Brook",Bushley Longdon Bk - source to conf R Severn,River,385225,236438,SO8522536438
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-12828010,52.29806,-2.558021,None,MD-12828010,266807,362042,None,GB109054044410,979.6433024320638,Severn,Teme,Teme Lower,Kyre Bk - source to conf R Teme,River,362147,265833,SO6214765833
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-13611190,52.314087,-2.519232,None,MD-13611190,268570,364700,None,GB109054044410,3742.8569302071915,Severn,Teme,Teme Lower,Kyre Bk - source to conf R Teme,River,362147,265833,SO6214765833
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-13612520,52.316932,-2.576302,None,MD-13612520,268916,360812,None,GB109054044410,3359.630039156097,Severn,Teme,Teme Lower,Kyre Bk - source to conf R Teme,River,362147,265833,SO6214765833
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-13612700,52.312984,-2.582148,None,MD-13612700,268480,360410,None,GB109054044410,3166.0350598185105,Severn,Teme,Teme Lower,Kyre Bk - source to conf R Teme,River,362147,265833,SO6214765833
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-15779320,52.319731,-2.523699,None,MD-15779320,269200,364400,None,GB109054044410,4051.2588167136396,Severn,Teme,Teme Lower,Kyre Bk - source to conf R Teme,River,362147,265833,SO6214765833
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-12858040,52.050662,-2.282557,None,MD-12858040,239180,380720,None,GB109054039710,3115.99037225727,Severn,Severn Vale,Malvern Hills,Mere Bk - source to conf Pool Bk,River,382750,241544,SO8275041544
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-13565500,52.120963,-2.35121,None,MD-13565500,247020,376050,None,GB109054039910,2879.8003403013895,Severn,Teme,Teme Lower,Cradley Bk - source to conf Suckley Bk,River,373621,245473,SO7362145473
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-14137760,52.132074,-2.391765,None,MD-14137760,248270,373280,None,GB109054039910,2817.7100631541207,Severn,Teme,Teme Lower,Cradley Bk - source to conf Suckley Bk,River,373621,245473,SO7362145473
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-14137880,52.131003,-2.389272,None,MD-14137880,248150,373450,None,GB109054039910,2682.4559642238305,Severn,Teme,Teme Lower,Cradley Bk - source to conf Suckley Bk,River,373621,245473,SO7362145473
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-14138160,52.109437,-2.386018,None,MD-14138160,245750,373660,None,GB109054039910,279.7320146139873,Severn,Teme,Teme Lower,Cradley Bk - source to conf Suckley Bk,River,373621,245473,SO7362145473
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-14138180,52.109436,-2.386164,None,MD-14138180,245750,373650,None,GB109054039910,278.5139134765084,Severn,Teme,Teme Lower,Cradley Bk - source to conf Suckley Bk,River,373621,245473,SO7362145473
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-14140260,52.086066,-2.384502,None,MD-14140260,243150,373750,None,GB109054039910,2326.5790336887335,Severn,Teme,Teme Lower,Cradley Bk - source to conf Suckley Bk,River,373621,245473,SO7362145473
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-14140450,52.082644,-2.380649,None,MD-14140450,242768,374012,None,GB109054039910,2733.112877288459,Severn,Teme,Teme Lower,Cradley Bk - source to conf Suckley Bk,River,373621,245473,SO7362145473
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-14463480,52.111318,-2.359749,None,MD-14463480,245950,375460,None,GB109054039910,1899.8552576446448,Severn,Teme,Teme Lower,Cradley Bk - source to conf Suckley Bk,River,373621,245473,SO7362145473
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-13604420,52.204127,-2.379668,None,MD-13604420,256280,374150,None,GB109054039930,4222.1990715739585,Severn,Teme,Teme Lower,Leigh-Cradley Bk - conf Suckley Bk to Teme,River,375612,252319,SO7561252319
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-13604700,52.1996,-2.389432,None,MD-13604700,255780,373480,None,GB109054039930,4064.965559509699,Severn,Teme,Teme Lower,Leigh-Cradley Bk - conf Suckley Bk to Teme,River,375612,252319,SO7561252319
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-14135180,52.178858,-2.320955,None,MD-14135180,253450,378150,None,GB109054039930,2778.5976678893257,Severn,Teme,Teme Lower,Leigh-Cradley Bk - conf Suckley Bk to Teme,River,375612,252319,SO7561252319
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-14136140,52.163488,-2.380199,None,MD-14136140,251760,374090,None,GB109054039930,1621.4083384514834,Severn,Teme,Teme Lower,Leigh-Cradley Bk - conf Suckley Bk to Teme,River,375612,252319,SO7561252319
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-14761850,52.178177,-2.369356,None,MD-14761850,253390,374840,None,GB109054039930,1320.2367211981343,Severn,Teme,Teme Lower,Leigh-Cradley Bk - conf Suckley Bk to Teme,River,375612,252319,SO7561252319
http://environment.data.gov.uk/water-quality/id/sampling-point/MD-14805500,52.190092,-2.38262,None,MD-14805500,254720,373940,None,GB109054039930,2925.8135620712405,Severn,Teme,Teme Lower,Leigh-Cradley Bk - conf Suckley Bk to Teme,River,375612,252319,SO7561252319
